"POLY_ID","GG"
823006,"27"
1017007,"16"
457003,"23"
821005,"5"
757002,"7"
823007,"24"
1007009,"16"
787004,"6"
990022,"23"
455010,"23"
821006,"5"
849010,"7"
850005,"7"
793005,"6"
955009,"23"
1006026,"7"
816018,"5"
958001,"23"
1006025,"6"
825009,"6"
793004,"6"
376003,"16"
990016,"4"
794001,"7"
823008,"5"
827003,"5"
956001,"23"
816017,"5"
1007010,"2"
793016,"6"
1006027,"6"
815005,"5"
1018006,"7"
822007,"6"
825010,"6"
825011,"6"
379001,"16"
470022,"23"
1012002,"4"
752013,"7"
758007,"7"
752012,"7"
794002,"7"
824006,"5"
828007,"24"
470019,"23"
376004,"16"
851003,"7"
456005,"23"
466007,"23"
816019,"5"
956003,"4"
1015008,"2"
375011,"16"
828010,"5"
821007,"5"
758002,"7"
724012,"8"
828008,"5"
1015009,"2"
795001,"5"
815008,"27"
793006,"6"
824008,"6"
792009,"6"
753005,"7"
758001,"7"
816020,"5"
829005,"5"
761001,"7"
825012,"5"
821009,"5"
1007011,"2"
757003,"7"
826002,"5"
455011,"23"
466009,"23"
726001,"8"
1006029,"16"
793007,"6"
829001,"24"
824007,"5"
830003,"6"
794003,"6"
1007012,"6"
995024,"2"
378003,"16"
795002,"5"
757004,"7"
800006,"7"
830001,"5"
1017008,"23"
827005,"5"
762001,"7"
1007013,"16"
760002,"7"
828014,"5"
838015,"6"
457004,"23"
849004,"31"
760001,"7"
826003,"5"
849005,"31"
762002,"7"
1017009,"2"
821008,"5"
850001,"7"
466010,"23"
1015011,"2"
830002,"5"
829004,"5"
456007,"23"
455012,"23"
456006,"23"
850002,"24"
850003,"7"
1008011,"16"
958003,"23"
830004,"6"
837002,"6"
826007,"5"
837001,"6"
826006,"5"
455013,"23"
761002,"7"
761003,"16"
1007015,"13"
826009,"5"
826012,"5"
757005,"24"
1007014,"2"
826005,"5"
763001,"7"
838002,"6"
758003,"7"
838001,"7"
829003,"5"
826013,"5"
470001,"23"
763002,"7"
457005,"23"
455014,"23"
793009,"6"
825016,"5"
793011,"6"
793008,"6"
830005,"5"
829002,"6"
758008,"7"
838005,"6"
837003,"6"
837004,"6"
758009,"7"
758004,"7"
792010,"6"
1018007,"7"
825013,"6"
956004,"4"
826004,"5"
828001,"5"
830006,"5"
800007,"7"
763003,"7"
837005,"6"
793017,"6"
457008,"23"
825014,"6"
838003,"7"
838004,"7"
830007,"5"
1006011,"4"
825015,"6"
457007,"23"
828009,"5"
793012,"6"
1007016,"2"
830009,"6"
955015,"23"
828012,"5"
1007017,"6"
457006,"23"
1015012,"2"
990031,"4"
760003,"7"
830011,"6"
838013,"7"
795003,"6"
958006,"23"
466028,"23"
466029,"23"
990026,"23"
458001,"23"
470006,"23"
838011,"6"
852003,"7"
793010,"6"
826018,"5"
828011,"5"
456008,"23"
825017,"6"
828013,"5"
758010,"7"
470031,"23"
456009,"23"
833005,"5"
459001,"23"
1015013,"2"
793013,"6"
764003,"7"
455015,"23"
1017012,"16"
826010,"5"
379002,"16"
826008,"5"
826015,"5"
1007018,"2"
831001,"5"
763004,"7"
852004,"7"
1006006,"2"
838008,"7"
763005,"7"
762003,"7"
830010,"5"
991004,"23"
991003,"4"
466017,"23"
470003,"23"
838014,"16"
956005,"4"
758006,"7"
466018,"23"
991001,"23"
838007,"7"
758011,"7"
826014,"5"
830012,"6"
849007,"7"
1018001,"2"
1007019,"2"
849006,"4"
1008014,"2"
838006,"7"
838012,"6"
375012,"16"
470011,"23"
826011,"5"
456010,"23"
380001,"16"
832002,"6"
470029,"23"
826016,"5"
470008,"23"
838016,"7"
1008016,"2"
1007020,"5"
796001,"7"
991006,"23"
1006004,"2"
800005,"7"
1015014,"2"
832001,"6"
466022,"23"
958009,"22"
830014,"5"
1019002,"4"
826017,"5"
854001,"7"
766010,"7"
466038,"23"
1019001,"23"
992002,"2"
401026,"23"
838009,"6"
470020,"23"
765009,"7"
762004,"7"
852005,"7"
726002,"8"
830015,"5"
765001,"7"
826019,"5"
795004,"6"
1015015,"2"
758005,"7"
1015016,"2"
470028,"23"
470014,"23"
762005,"7"
830013,"5"
832003,"6"
793014,"6"
852001,"7"
832005,"6"
763007,"7"
764005,"7"
1006007,"7"
800001,"7"
466051,"23"
401021,"23"
470004,"23"
1018008,"7"
854002,"7"
832004,"5"
470021,"23"
764004,"7"
458013,"23"
992005,"16"
466042,"23"
726003,"8"
830016,"5"
955026,"23"
838017,"6"
793015,"6"
956007,"4"
826023,"5"
828015,"5"
763006,"7"
958011,"23"
466031,"23"
470017,"23"
470012,"23"
828016,"5"
766006,"7"
849008,"31"
991008,"23"
834001,"5"
991005,"4"
835001,"27"
826022,"5"
800003,"6"
826021,"5"
830017,"5"
832007,"5"
838010,"6"
991002,"4"
828017,"5"
833002,"27"
832008,"6"
833003,"5"
950034,"23"
765008,"7"
466036,"23"
794004,"7"
760004,"7"
466030,"23"
828018,"5"
832012,"5"
466040,"23"
800002,"7"
466056,"23"
801001,"7"
766007,"7"
832006,"6"
1007021,"5"
832011,"5"
1009007,"2"
795005,"6"
401023,"23"
826020,"5"
992006,"4"
1018004,"4"
459002,"23"
959001,"22"
763008,"7"
466008,"23"
831002,"7"
834002,"5"
379003,"16"
833001,"27"
478001,"23"
1012013,"4"
1012008,"2"
1009011,"2"
726004,"8"
826025,"5"
764001,"7"
1012014,"4"
959005,"23"
1010001,"6"
375013,"16"
466001,"23"
828020,"5"
832013,"5"
800004,"7"
955030,"4"
1010002,"5"
830019,"5"
832014,"5"
763009,"7"
766009,"7"
466025,"23"
466005,"23"
853001,"7"
832009,"5"
956009,"23"
380002,"16"
766008,"7"
466057,"23"
830018,"5"
833006,"5"
458002,"23"
959007,"23"
959017,"1"
765002,"7"
802002,"7"
828002,"5"
438016,"23"
826024,"5"
1019004,"23"
764002,"7"
466004,"23"
828003,"6"
1010003,"2"
438015,"23"
796002,"7"
956010,"4"
802001,"7"
1008019,"2"
380003,"16"
380004,"16"
1018002,"7"
375014,"16"
466019,"23"
801002,"7"
959002,"23"
959019,"23"
401029,"23"
466011,"23"
830020,"5"
797001,"6"
763010,"7"
765003,"7"
959008,"13"
959021,"23"
828019,"5"
959016,"23"
991011,"14"
766001,"7"
852002,"7"
959004,"13"
959013,"23"
466006,"23"
466013,"23"
1009008,"23"
832010,"5"
466061,"23"
470005,"23"
833009,"5"
828021,"5"
765005,"7"
465001,"23"
830021,"5"
766004,"7"
763011,"7"
1012020,"4"
1008021,"2"
1008020,"2"
959009,"13"
1009013,"6"
470016,"23"
1009014,"6"
766003,"7"
1008022,"2"
959006,"14"
458003,"23"
726005,"7"
991016,"23"
832016,"5"
766002,"7"
765004,"7"
466002,"23"
959010,"23"
960001,"23"
796003,"7"
831003,"5"
832015,"24"
401035,"23"
834004,"5"
479001,"23"
959018,"23"
991013,"4"
438017,"23"
956013,"4"
1012021,"23"
1010004,"5"
959015,"23"
796005,"7"
438003,"23"
438002,"23"
959024,"13"
458007,"23"
466034,"23"
828004,"5"
1009017,"2"
833007,"24"
959014,"14"
797002,"6"
438018,"23"
466003,"23"
832017,"5"
832018,"5"
834003,"5"
832019,"5"
959028,"23"
959011,"14"
830022,"5"
401066,"23"
466048,"23"
380005,"16"
959020,"23"
802003,"7"
379004,"16"
833008,"5"
766005,"7"
765006,"7"
1009018,"6"
458004,"23"
380006,"16"
466026,"23"
959023,"23"
441003,"23"
797003,"6"
833004,"24"
855001,"7"
959025,"14"
1018003,"6"
441001,"23"
959022,"13"
833010,"5"
466043,"23"
466012,"23"
991014,"16"
1015018,"6"
458005,"23"
797004,"6"
833011,"5"
959012,"13"
1011002,"6"
466058,"23"
1010005,"6"
796004,"7"
381002,"4"
459003,"23"
855002,"16"
765007,"7"
959027,"23"
441007,"23"
832021,"5"
458014,"23"
1011003,"2"
1011004,"2"
1011001,"7"
959026,"16"
836001,"6"
459004,"22"
832020,"5"
459005,"23"
466055,"23"
465002,"22"
458006,"23"
1012022,"4"
401050,"23"
441010,"23"
466047,"23"
465003,"23"
441008,"23"
956015,"4"
441006,"23"
466037,"23"
467001,"23"
438020,"23"
479002,"23"
466020,"23"
466024,"23"
459006,"23"
466054,"23"
401055,"23"
460003,"23"
441017,"23"
401047,"23"
466023,"23"
471001,"23"
466032,"23"
438004,"23"
459007,"23"
441011,"23"
441014,"4"
956017,"4"
459008,"23"
441009,"23"
955037,"23"
458008,"23"
401067,"23"
441023,"4"
466045,"23"
466033,"23"
466041,"23"
466016,"23"
466044,"23"
466039,"23"
466014,"23"
956019,"4"
467004,"23"
441026,"4"
438005,"23"
401046,"23"
466035,"23"
441004,"23"
470032,"23"
401064,"23"
441027,"4"
466021,"23"
441018,"4"
401059,"23"
467003,"23"
401070,"23"
466053,"23"
956018,"4"
956016,"23"
440002,"23"
466050,"23"
401063,"23"
458010,"23"
957018,"4"
458009,"23"
466060,"23"
401071,"23"
468004,"23"
466059,"23"
467008,"23"
441028,"16"
441019,"23"
467005,"23"
467007,"23"
441016,"23"
466027,"23"
479006,"23"
458017,"23"
438006,"23"
468003,"23"
470034,"23"
479040,"23"
458016,"23"
401051,"23"
401083,"23"
458015,"23"
468001,"23"
465004,"23"
441037,"16"
460002,"23"
468008,"23"
956021,"13"
461012,"23"
467002,"23"
441012,"23"
466046,"23"
956020,"4"
468002,"23"
467009,"23"
401086,"4"
441022,"23"
460004,"23"
458018,"23"
401069,"23"
467006,"23"
468012,"23"
468007,"23"
458012,"23"
479009,"23"
466063,"23"
383005,"4"
458011,"23"
401095,"23"
401075,"23"
468011,"23"
462001,"23"
441021,"23"
472017,"23"
401076,"23"
466052,"23"
479003,"23"
468005,"23"
479004,"23"
470038,"23"
401098,"23"
481001,"23"
466049,"23"
401096,"23"
956022,"4"
461001,"23"
956024,"13"
468018,"23"
441033,"23"
466064,"23"
441039,"4"
956023,"4"
441030,"23"
468009,"23"
468013,"23"
401097,"23"
401102,"23"
401081,"23"
460001,"23"
401092,"23"
441020,"23"
461009,"23"
468020,"23"
466062,"23"
468006,"23"
461013,"23"
479008,"23"
469001,"23"
440006,"23"
441031,"23"
472024,"23"
441024,"23"
956028,"22"
479005,"23"
401073,"23"
401078,"23"
471002,"23"
472004,"23"
472001,"23"
441034,"23"
472002,"23"
479013,"23"
472007,"23"
461010,"23"
956026,"22"
468014,"23"
472020,"23"
468016,"17"
469004,"23"
468021,"23"
479010,"23"
401087,"23"
441029,"23"
469002,"23"
401077,"23"
440007,"23"
461002,"23"
464001,"23"
468019,"23"
461003,"23"
461011,"23"
472026,"23"
441038,"16"
401100,"23"
468010,"23"
464018,"23"
470039,"23"
401110,"23"
468023,"23"
956025,"4"
471004,"23"
467010,"23"
468029,"23"
383003,"16"
472027,"23"
441040,"23"
472021,"23"
956027,"4"
468015,"23"
479014,"23"
468025,"23"
955041,"23"
461007,"23"
472018,"23"
464003,"23"
955042,"4"
468024,"23"
468028,"23"
478015,"23"
471007,"23"
468017,"23"
461004,"23"
441042,"23"
415005,"23"
472022,"23"
461014,"23"
440009,"23"
461005,"23"
401106,"23"
441036,"23"
464006,"23"
468036,"23"
479018,"23"
468026,"23"
468037,"23"
421007,"23"
421001,"23"
464005,"23"
471009,"23"
479017,"23"
472014,"23"
464002,"23"
472010,"23"
461008,"23"
472030,"23"
479021,"23"
461006,"23"
472005,"23"
401125,"23"
472032,"23"
484001,"23"
464008,"23"
464007,"23"
472019,"23"
478013,"23"
472015,"23"
472003,"23"
401121,"23"
468033,"23"
472009,"23"
479020,"23"
472006,"23"
468030,"23"
468031,"23"
464019,"23"
401130,"23"
461015,"23"
472008,"23"
471008,"23"
468027,"23"
461016,"23"
471011,"23"
472011,"23"
464010,"23"
472031,"23"
468032,"23"
479025,"23"
464011,"23"
463003,"23"
463001,"23"
473003,"23"
407007,"4"
464004,"23"
401140,"23"
473001,"23"
407005,"4"
472023,"23"
484002,"23"
401141,"23"
401137,"23"
463010,"23"
463006,"23"
463015,"23"
463005,"23"
479022,"23"
468034,"23"
500001,"23"
481003,"23"
472025,"23"
479024,"23"
471003,"23"
463002,"23"
485002,"23"
500003,"23"
464013,"23"
472013,"23"
471014,"23"
463007,"23"
485003,"23"
408002,"4"
471010,"23"
479028,"23"
471013,"23"
484004,"23"
479029,"23"
485001,"23"
463009,"23"
472029,"23"
484005,"23"
464012,"23"
474010,"23"
484007,"23"
478018,"23"
471005,"23"
473002,"23"
484006,"23"
479027,"23"
485006,"23"
484011,"23"
500005,"23"
468038,"23"
463011,"23"
479031,"23"
479033,"23"
479026,"23"
481004,"23"
472028,"23"
463013,"23"
463012,"23"
479035,"23"
484008,"23"
484010,"23"
481006,"23"
468039,"23"
481005,"23"
419002,"23"
481010,"23"
479034,"23"
484013,"23"
485008,"23"
481007,"23"
463014,"23"
481008,"23"
484009,"23"
485011,"23"
485010,"23"
484016,"23"
475001,"23"
485009,"23"
485005,"23"
408006,"16"
500015,"23"
464021,"22"
464020,"23"
485004,"23"
471015,"23"
484012,"23"
481013,"23"
475004,"23"
484017,"23"
479036,"23"
484014,"23"
484020,"23"
481011,"23"
474022,"23"
500011,"23"
474024,"23"
464022,"23"
464024,"23"
485007,"23"
484018,"23"
474021,"23"
539001,"23"
479032,"23"
481009,"23"
484019,"23"
471012,"23"
464023,"23"
474020,"23"
484015,"23"
486004,"23"
500014,"23"
481012,"23"
500010,"23"
408010,"4"
487001,"23"
487006,"23"
500006,"23"
485013,"23"
500008,"23"
464016,"23"
487005,"23"
408011,"23"
501002,"16"
487007,"23"
491001,"23"
408007,"23"
418006,"23"
418007,"23"
500012,"23"
486002,"23"
500013,"23"
408012,"23"
485015,"23"
485012,"23"
475006,"23"
501001,"23"
418009,"23"
471021,"23"
418008,"23"
487009,"23"
486001,"23"
501004,"16"
418012,"23"
501003,"16"
491002,"23"
487002,"23"
464017,"23"
479037,"23"
486003,"23"
487003,"23"
487004,"23"
479038,"23"
486007,"23"
408014,"16"
486009,"23"
486005,"23"
491003,"23"
475008,"23"
491005,"23"
485014,"23"
485018,"23"
418011,"23"
500016,"23"
486006,"23"
501006,"23"
540001,"23"
482001,"23"
486011,"23"
486010,"23"
485019,"23"
501005,"16"
475007,"23"
501009,"23"
500017,"23"
485017,"23"
501007,"23"
485016,"23"
487013,"23"
475002,"23"
486008,"23"
418021,"23"
418020,"23"
501011,"23"
471019,"23"
487008,"23"
491004,"23"
501010,"23"
539003,"23"
500018,"23"
487016,"23"
471018,"23"
488001,"23"
501012,"23"
486013,"23"
487012,"23"
491006,"23"
491008,"23"
487011,"23"
408016,"23"
488002,"23"
491009,"23"
487014,"23"
408018,"4"
501008,"23"
487017,"23"
471020,"23"
482002,"23"
491007,"23"
486012,"23"
539004,"23"
418023,"23"
486014,"23"
540002,"23"
482003,"23"
408017,"23"
486016,"23"
487015,"23"
491010,"23"
475010,"23"
479039,"23"
487018,"23"
476001,"23"
539005,"23"
486022,"23"
540003,"23"
486023,"23"
486017,"23"
491011,"23"
474013,"23"
486019,"23"
487010,"23"
475003,"23"
486015,"23"
493001,"23"
491016,"23"
488003,"23"
487020,"23"
486018,"23"
487021,"23"
491012,"23"
487019,"23"
408020,"23"
408019,"23"
486024,"23"
491013,"23"
491019,"23"
539006,"23"
487022,"23"
408021,"23"
500019,"23"
491014,"23"
486020,"23"
501013,"23"
489001,"23"
491017,"23"
491015,"23"
489002,"23"
474016,"23"
475021,"23"
475019,"23"
488004,"23"
475005,"23"
486021,"23"
539008,"23"
487023,"23"
486025,"23"
500020,"23"
491020,"23"
501014,"23"
475012,"23"
491018,"23"
493002,"23"
500022,"23"
540004,"23"
475009,"23"
489003,"23"
418027,"23"
486026,"23"
500021,"23"
540005,"23"
491021,"23"
418028,"23"
475011,"23"
482004,"23"
475015,"23"
486027,"23"
534003,"23"
534002,"23"
534001,"23"
492001,"23"
489005,"23"
489004,"23"
475017,"23"
501015,"23"
534004,"23"
492002,"23"
475013,"23"
490001,"23"
492003,"23"
493003,"23"
501016,"23"
475023,"23"
489006,"23"
474018,"23"
500026,"23"
502001,"23"
475025,"23"
486028,"23"
490002,"23"
475022,"23"
493004,"23"
500024,"23"
492005,"23"
540099,"23"
492004,"23"
490003,"23"
540100,"23"
475016,"23"
477004,"23"
500028,"23"
488005,"23"
493005,"23"
500027,"23"
486029,"23"
540098,"23"
477003,"23"
489007,"23"
475020,"23"
540101,"23"
521009,"23"
475018,"23"
500030,"23"
540007,"23"
486030,"23"
425044,"23"
500023,"23"
492007,"23"
490004,"23"
475014,"23"
532001,"23"
490006,"23"
503002,"23"
503001,"23"
490005,"23"
418030,"23"
503003,"23"
488007,"23"
502003,"23"
477002,"23"
502002,"23"
488006,"23"
540102,"23"
540103,"23"
492006,"23"
490007,"23"
489008,"23"
500029,"23"
540113,"23"
540008,"23"
490008,"23"
540105,"23"
477001,"23"
503005,"23"
500025,"23"
540009,"23"
540104,"23"
411011,"23"
492008,"23"
502005,"23"
540016,"23"
482007,"23"
493006,"23"
503004,"23"
502007,"23"
492009,"23"
534005,"23"
503007,"23"
540112,"23"
502006,"23"
488008,"23"
502010,"23"
500031,"23"
424002,"23"
540114,"23"
502004,"23"
533001,"23"
540106,"23"
425046,"23"
540110,"23"
489014,"23"
503006,"23"
540116,"23"
493007,"23"
493008,"23"
540010,"23"
503008,"23"
489019,"23"
540024,"23"
489009,"23"
540017,"13"
482008,"23"
489016,"23"
540111,"23"
502009,"23"
534008,"23"
540107,"23"
502011,"23"
540094,"23"
503009,"23"
540027,"23"
482010,"23"
540115,"23"
540109,"23"
521003,"22"
502008,"23"
489011,"23"
535001,"23"
488009,"23"
489015,"23"
540014,"23"
503010,"23"
409008,"23"
502013,"23"
489012,"23"
540096,"23"
540011,"23"
537001,"23"
536004,"23"
540012,"23"
540029,"23"
522019,"23"
482009,"23"
425002,"23"
540028,"23"
488010,"23"
540021,"13"
540095,"13"
500032,"23"
411003,"23"
489010,"23"
522018,"23"
489018,"23"
540019,"23"
424003,"23"
540033,"23"
493009,"23"
540030,"23"
494001,"23"
536003,"23"
503014,"23"
503011,"23"
489013,"23"
425001,"23"
536001,"23"
493010,"23"
502012,"23"
410002,"23"
534009,"23"
489017,"23"
540020,"13"
534010,"23"
522020,"23"
411005,"23"
521004,"22"
503019,"23"
503012,"16"
489020,"23"
503018,"23"
502017,"23"
488011,"23"
540018,"23"
502014,"23"
488013,"23"
540015,"23"
540036,"23"
540025,"23"
540034,"23"
488012,"23"
540043,"23"
502015,"23"
482013,"23"
540023,"23"
411012,"23"
503013,"16"
540037,"23"
522021,"23"
482023,"23"
489024,"23"
540048,"23"
500033,"16"
503015,"16"
489021,"23"
489022,"23"
536010,"23"
503017,"23"
540046,"23"
503021,"23"
488014,"23"
482014,"23"
540035,"23"
502016,"23"
489023,"23"
523001,"23"
489025,"23"
503023,"23"
424005,"23"
522022,"23"
411007,"23"
540022,"23"
412001,"23"
482025,"23"
500035,"16"
425049,"23"
536006,"23"
537003,"23"
424006,"23"
500034,"23"
540031,"23"
502018,"23"
536011,"23"
540042,"23"
536007,"23"
493011,"23"
503030,"23"
536002,"23"
540052,"23"
482019,"4"
411006,"23"
540051,"23"
540038,"23"
536009,"23"
540044,"23"
521005,"23"
523006,"23"
523002,"23"
488015,"23"
503022,"23"
522001,"23"
540032,"23"
503016,"16"
502021,"23"
522003,"23"
502020,"23"
540039,"23"
424007,"23"
488016,"23"
426004,"23"
536005,"23"
537002,"23"
504032,"23"
502022,"23"
482015,"23"
523003,"23"
482018,"23"
488017,"23"
425007,"4"
494002,"23"
537004,"23"
536013,"23"
503029,"23"
522023,"23"
523009,"23"
540040,"23"
482017,"23"
540050,"23"
540058,"23"
540041,"23"
503038,"23"
502019,"23"
482024,"23"
494003,"23"
522002,"23"
522005,"23"
425003,"23"
536012,"23"
503027,"23"
411013,"23"
536008,"23"
523004,"23"
540049,"23"
503025,"23"
523007,"23"
540060,"23"
504033,"23"
411008,"23"
482020,"23"
522006,"23"
540057,"23"
522004,"23"
502024,"23"
503039,"23"
540055,"13"
505001,"23"
541001,"23"
502027,"23"
495001,"23"
413010,"23"
500037,"16"
503020,"23"
540062,"23"
494004,"23"
540047,"23"
503031,"23"
426006,"23"
523013,"23"
540045,"23"
500038,"23"
523016,"23"
540054,"23"
522008,"23"
505002,"23"
523008,"23"
523019,"23"
488018,"23"
523018,"23"
503028,"23"
493012,"23"
502026,"23"
540059,"23"
523005,"23"
537005,"23"
523010,"23"
503044,"23"
425008,"4"
494005,"23"
524001,"23"
540063,"23"
503024,"23"
502028,"23"
523011,"23"
541002,"23"
504035,"23"
540064,"23"
493013,"23"
503034,"23"
505003,"23"
538001,"23"
522009,"23"
522007,"23"
494006,"23"
523022,"23"
523020,"23"
482026,"23"
540056,"23"
503026,"16"
524002,"23"
502025,"23"
503036,"23"
522010,"23"
523024,"23"
540069,"23"
540053,"23"
522014,"23"
523014,"23"
540071,"23"
503041,"23"
503043,"23"
522011,"23"
425009,"4"
540070,"23"
482021,"4"
523012,"23"
505004,"16"
413011,"4"
504038,"23"
541007,"23"
495002,"23"
503035,"16"
425006,"23"
540061,"23"
523015,"23"
426008,"23"
502029,"23"
540065,"23"
482029,"4"
522013,"23"
495003,"23"
493014,"23"
516001,"23"
541009,"23"
523023,"23"
522012,"23"
550003,"23"
521006,"23"
505006,"23"
482027,"23"
541004,"13"
502030,"23"
503033,"16"
503040,"23"
504034,"16"
425013,"4"
550004,"14"
550006,"15"
536015,"23"
524004,"23"
494007,"23"
482030,"23"
525001,"23"
494008,"23"
540074,"23"
523025,"23"
502032,"23"
540067,"23"
482031,"23"
503037,"16"
493015,"23"
524003,"23"
503042,"23"
505007,"23"
505008,"23"
522016,"23"
541003,"23"
541006,"13"
495004,"23"
426013,"23"
502031,"23"
541012,"23"
496001,"23"
504036,"23"
507027,"23"
541008,"23"
521007,"23"
505010,"23"
495005,"23"
523017,"23"
482028,"23"
541005,"23"
523027,"23"
516004,"23"
423028,"4"
540066,"23"
540072,"23"
495007,"23"
495008,"23"
496018,"23"
541010,"23"
522015,"23"
505005,"23"
550008,"23"
516003,"22"
507026,"23"
525002,"23"
496002,"23"
413013,"23"
504007,"23"
540068,"23"
522017,"23"
504037,"23"
523028,"23"
506002,"23"
507025,"23"
523021,"23"
504039,"23"
504042,"23"
540073,"23"
423021,"13"
483001,"4"
507028,"23"
505014,"23"
507029,"23"
425016,"23"
495006,"23"
550012,"23"
504001,"23"
540075,"23"
496003,"23"
504006,"16"
494009,"23"
505011,"23"
550010,"23"
495009,"23"
550014,"23"
541011,"13"
516005,"22"
425011,"23"
423022,"16"
483002,"23"
426015,"23"
425012,"23"
524005,"23"
504040,"23"
504004,"23"
542001,"13"
482032,"4"
496004,"23"
504041,"23"
541013,"13"
505012,"23"
505009,"23"
497001,"23"
498005,"23"
523026,"23"
483003,"23"
498001,"23"
504002,"23"
507031,"23"
425020,"23"
483006,"4"
526001,"23"
496006,"23"
540077,"23"
505013,"23"
423023,"16"
550018,"16"
506001,"23"
505015,"23"
504025,"23"
523030,"23"
504044,"23"
425014,"23"
525003,"23"
525004,"23"
495010,"23"
550015,"23"
516006,"23"
504020,"16"
497002,"23"
540076,"23"
496005,"23"
495011,"23"
506005,"23"
516007,"23"
523031,"23"
550017,"23"
504022,"16"
525006,"23"
425024,"23"
504046,"23"
504023,"16"
507030,"23"
483008,"23"
504043,"23"
504027,"23"
504019,"23"
425030,"13"
506003,"23"
540080,"23"
523029,"23"
540079,"23"
541015,"23"
516008,"23"
483011,"23"
498002,"23"
413001,"23"
507033,"23"
542002,"13"
483005,"23"
425032,"13"
495012,"23"
425028,"4"
504017,"16"
541016,"13"
523035,"23"
523032,"23"
506008,"23"
504024,"23"
507036,"23"
550016,"1"
507032,"23"
482022,"4"
540078,"23"
516009,"23"
523033,"23"
504026,"23"
527002,"23"
483010,"23"
550019,"23"
496007,"23"
528007,"23"
497003,"23"
483012,"4"
506009,"23"
507034,"23"
504045,"23"
528005,"23"
425027,"23"
504010,"23"
540081,"23"
528008,"23"
504005,"23"
504021,"23"
483009,"4"
507037,"23"
507011,"23"
496010,"23"
504014,"23"
516011,"23"
525007,"23"
542003,"13"
523037,"23"
525005,"23"
496008,"23"
516012,"23"
425019,"23"
504030,"23"
499001,"23"
506007,"23"
527001,"23"
523040,"23"
541014,"13"
504012,"23"
507035,"23"
516010,"23"
504031,"23"
499003,"23"
483007,"4"
541024,"23"
425022,"23"
496011,"23"
504029,"23"
507012,"23"
528010,"23"
507013,"23"
528011,"23"
541017,"1"
425034,"1"
523039,"23"
504015,"23"
496009,"23"
527003,"23"
541026,"23"
506006,"23"
528006,"23"
529001,"23"
499004,"23"
499002,"23"
413015,"23"
507038,"23"
506004,"23"
541018,"13"
540083,"13"
483031,"23"
523036,"23"
504008,"23"
483030,"4"
497006,"23"
497007,"23"
523038,"23"
413003,"23"
550021,"23"
541019,"1"
504028,"23"
523034,"23"
504011,"23"
528012,"23"
528013,"23"
528002,"23"
543002,"23"
528004,"23"
543004,"23"
425025,"23"
528014,"23"
541035,"23"
540082,"23"
506011,"23"
528003,"23"
541029,"23"
528001,"23"
504016,"23"
425023,"23"
425037,"1"
530002,"23"
425033,"4"
504013,"23"
516013,"23"
530001,"23"
425043,"13"
496012,"23"
528009,"23"
497004,"23"
540084,"4"
543001,"23"
504009,"23"
529002,"23"
413014,"2"
541028,"13"
508001,"23"
540086,"4"
413012,"23"
529003,"23"
527004,"23"
541020,"13"
530004,"23"
499007,"23"
525010,"23"
506010,"23"
540085,"23"
530007,"23"
496013,"23"
527005,"23"
541036,"23"
525008,"23"
483013,"4"
540087,"23"
504018,"23"
525009,"23"
497005,"23"
529004,"23"
516015,"23"
516014,"22"
543007,"1"
425036,"1"
483015,"23"
543003,"23"
543005,"23"
425039,"13"
544001,"23"
530003,"23"
544002,"23"
546001,"23"
525011,"23"
529005,"23"
541023,"1"
425041,"1"
425035,"13"
527007,"23"
483032,"4"
529006,"23"
516018,"23"
483016,"4"
497009,"23"
506012,"23"
541034,"23"
541032,"1"
413016,"23"
531009,"23"
542004,"13"
541021,"1"
541033,"1"
541040,"13"
543008,"23"
516019,"22"
499005,"23"
543006,"23"
546002,"13"
499006,"23"
530005,"23"
496014,"23"
531008,"23"
527006,"23"
541031,"1"
527008,"23"
531011,"23"
545001,"1"
541037,"1"
544003,"13"
545002,"1"
425042,"1"
541030,"23"
496016,"23"
496015,"23"
527009,"23"
482034,"23"
530006,"23"
531015,"23"
543009,"13"
425038,"23"
545004,"1"
546003,"13"
545003,"1"
499008,"23"
483034,"4"
531021,"23"
497008,"23"
413019,"23"
498004,"23"
529008,"22"
541025,"13"
498003,"23"
529007,"22"
541027,"1"
507023,"23"
540089,"13"
529009,"23"
541042,"1"
425040,"1"
527011,"23"
483018,"4"
531002,"23"
499009,"23"
543010,"13"
541046,"1"
483035,"23"
531022,"23"
499013,"23"
531018,"23"
545005,"13"
413017,"1"
540090,"13"
413021,"23"
483017,"16"
541043,"13"
531014,"23"
507006,"23"
507005,"23"
497011,"23"
507020,"23"
507010,"23"
541045,"13"
508002,"23"
507004,"23"
507009,"23"
541049,"13"
499011,"23"
527010,"23"
499010,"23"
507007,"23"
546005,"1"
516021,"22"
516020,"22"
529010,"23"
507019,"23"
507017,"23"
531004,"23"
540088,"4"
541039,"13"
507003,"23"
507015,"23"
543011,"18"
507021,"23"
531007,"23"
507001,"23"
531012,"23"
507018,"23"
541044,"1"
507014,"23"
507022,"23"
497010,"23"
517001,"23"
546004,"13"
531019,"23"
413002,"1"
540091,"19"
545006,"13"
540092,"19"
413023,"22"
507002,"23"
507016,"23"
499012,"23"
483019,"4"
531006,"23"
497012,"23"
519001,"22"
516023,"22"
531003,"23"
508004,"23"
531001,"23"
531017,"23"
531010,"23"
497013,"23"
